,Species,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm
2235,Iris-setosa,4.967356422333314,3.1229773793056865,1.2435740854794082,0.051948369658514154
2236,Iris-setosa,4.575575603948074,3.5148797346526437,1.3755562799833623,0.27605841798729397
2237,Iris-setosa,5.424863108340371,3.0260732252333193,1.4881986892938512,-0.026374030461333714
2238,Iris-setosa,5.244415741615429,3.9727530754235842,1.6946781481198019,0.2608862920450834
2239,Iris-setosa,4.71350619717476,3.6907221584186503,1.5771656701050512,0.1417280789155162
2240,Iris-setosa,4.946171312557787,2.680566554293234,1.3719744653105876,0.3153451180470591
2241,Iris-setosa,5.325473335287316,3.8567191191532046,1.3063306197658118,0.0852785646757685
2242,Iris-setosa,4.601853582586371,3.1464974833178587,1.985197430579615,0.2548098820101404
2243,Iris-setosa,5.106736360431038,3.446734644723824,1.2260317926961581,0.2366187189310811
2244,Iris-setosa,4.880955661153141,3.0436612779605223,1.4975010356131158,0.09576669792426992
2245,Iris-setosa,5.263916763337275,3.9130182457209512,1.2858205808279959,0.2493946489651006
2246,Iris-setosa,4.77236424885429,3.6994791293293794,1.1715000249553316,0.17844721907080502
2247,Iris-setosa,4.921079050867819,3.951336823146484,1.380665108975868,0.24724969110231818
2248,Iris-setosa,5.2884177295670565,3.2473990407986926,1.3509434241603795,0.18661388525469663
2249,Iris-setosa,5.035681242780696,3.2069714296477567,1.969468918394809,0.34524618401748075
2250,Iris-setosa,5.240016815021563,3.553810850072708,1.6211685005788037,0.09329543833924525
2251,Iris-setosa,5.128220884938263,3.7233166281962524,1.7390561986156186,0.22556744165953047
2252,Iris-setosa,4.945143042738511,3.323781193039063,1.2492778162590905,0.31638499537240145
2253,Iris-setosa,5.798186239706002,2.818291197221049,1.0727948308006559,0.2751529032090517
2254,Iris-setosa,5.188610625209443,3.8946375577156562,1.426265498976758,0.29002835973645175
2255,Iris-setosa,4.99802159366882,3.8855930020974996,1.524380606148626,0.2588200791623484
2256,Iris-setosa,5.286861166824853,3.5894983663536504,1.5356661680734525,0.40949049581307123
2257,Iris-setosa,4.85431490443599,3.2648201907061325,1.239851035480083,0.2036430853627557
2258,Iris-setosa,4.656128707684332,3.9397901490470475,1.5893747107260185,0.17879992072616618
2259,Iris-setosa,5.000828588259839,3.557010455674521,1.4696536559882425,0.2893201323910669
2260,Iris-setosa,5.159736521775491,2.8610674100282605,1.4974053752952643,0.3153256944685816
2261,Iris-setosa,5.044210173649896,3.2660605158200133,1.773338327218593,0.3124518344483394
2262,Iris-setosa,4.894550267324797,3.422565846594832,1.3963608145649542,0.10149261626180489
2263,Iris-setosa,5.45787831384062,3.3604694637865493,1.487986352741593,0.17648122674202055
2264,Iris-setosa,5.193871020866653,3.098188926174655,1.3651050227878276,0.09160154867034262
2265,Iris-setosa,4.855404003721967,3.5977377405477506,1.0304329015561036,0.15297578432471587
2266,Iris-setosa,4.976009437305675,4.2742340645411065,1.4533549638860703,0.34642571143316614
2267,Iris-setosa,4.808070307474507,3.6535940617014493,1.3533552600477323,0.005244006173008076
2268,Iris-setosa,5.30045510587192,3.5027943789471876,1.5205331746029027,0.1474680864158558
2269,Iris-setosa,4.657102245776341,3.551998209451152,1.5455313612358235,0.31115837997182316
2270,Iris-setosa,4.755095170018054,2.733015968611962,1.1444540818946154,0.38943443102596964
2271,Iris-setosa,5.0971812671808685,3.7566087944096123,1.4056890934463262,0.2279763090713524
2272,Iris-setosa,5.28164804597827,2.8651324091483255,1.3429821265647488,0.24592815796741424
2273,Iris-setosa,5.171046358693263,3.5493554165658834,1.7120414877480725,0.42711980636693747
2274,Iris-setosa,5.280881590969107,2.6161346538842,1.320023471623525,0.41422441909556057
2275,Iris-setosa,4.953791101429049,3.577544897122283,1.5277548854652947,0.28254813383373667
2276,Iris-setosa,5.542303476669348,3.1205715204025615,1.5052822183571644,0.2522187433906653
2277,Iris-setosa,4.699510520333587,3.571089928793872,1.5306511459362815,0.04073275215677996
2278,Iris-setosa,5.459557001048592,3.2302369756154325,1.2284023420290064,0.23047473859189085
2279,Iris-setosa,5.02951646775246,2.3392210704932275,1.8680042764295965,0.2557347491522438
2280,Iris-setosa,4.974697595844688,3.0127326432575074,1.4139659582105764,0.26386398553813506
2281,Iris-setosa,4.97072768768557,3.8090275893893417,1.3075135313530701,0.4740887007637846
2282,Iris-setosa,4.849082687963887,3.6339768864389854,1.1838934653991662,0.2525718942079141
2283,Iris-setosa,4.997112753532104,3.061565883655195,1.478527671089409,0.1792215017072339
2284,Iris-setosa,4.694326049060601,3.392745829468982,1.2838944236398997,0.22888281515339562
2285,Iris-setosa,5.039722955448594,3.9957938642850785,1.4625141326526458,0.43310182531396313
2286,Iris-setosa,5.084112129801663,3.4584700948834675,1.5913910450022077,0.3205215169420331
2287,Iris-setosa,4.419217806061442,3.2570404792105996,1.4905806628341927,0.10677843973517626
2288,Iris-setosa,5.482394855612709,3.4741286049758835,1.4161813928329117,0.33970254779656844
2289,Iris-setosa,5.572330058153055,3.445056508712942,1.4767578096641079,0.3159141199837923
2290,Iris-setosa,4.69732746655421,3.7980109012956156,1.1899993694296536,0.33334270448165565
2291,Iris-setosa,5.048048511646407,4.191030553173723,1.5476959619777886,0.19108990491592742
2292,Iris-setosa,4.706703039263425,3.79585864327987,1.4916438398514467,0.3548067476485381
2293,Iris-setosa,4.669880919358422,3.6109745054721856,1.2594032972729043,0.12416630226710774
2294,Iris-setosa,5.325424661935974,3.072052110762141,1.4829919691452875,0.24736694395920716
2295,Iris-setosa,4.710060373565523,3.0940787497535687,1.7657264807448678,0.3466646331241884
2296,Iris-setosa,4.80563398770415,3.2580179937881613,1.2592666533952634,0.44934419450927754
2297,Iris-setosa,4.906876804534363,3.0144617884029157,1.680119149278996,0.35231191705346837
2298,Iris-setosa,5.363133180216166,3.2407186728158393,1.4003823571593312,0.07129058136620411
2299,Iris-setosa,4.801728469131781,3.511122929763113,1.8114828800234357,0.1298408599652911
2300,Iris-setosa,4.806528381507044,3.4301888749705918,1.3846267006242214,0.12879708353164634
2301,Iris-setosa,4.641480440054014,3.0051579988668635,1.37431321335907,0.38956691923184217
2302,Iris-setosa,5.19235432809952,4.111633938415439,1.4865745673564248,0.26099258378285667
2303,Iris-setosa,4.829159940528396,3.376335157244268,1.4535087309392183,0.1111953269964262
2304,Iris-setosa,4.460598484316497,3.304552703057361,1.5883535988063533,0.12916576089494713
2305,Iris-setosa,5.051144672454091,2.551369774519325,1.6397170263312466,0.14428835345753144
2306,Iris-setosa,5.233543131731578,3.6025735509330494,1.6088797408860276,0.2837744748468134
2307,Iris-setosa,4.713411011726085,3.2596795665562865,1.6796994291059373,0.2950057792634187
2308,Iris-setosa,5.758818504455379,3.104196753206672,1.5180107132438563,0.2032878173524298
2309,Iris-setosa,5.319192349259219,2.448363132401305,1.440041632460353,0.28015969422692105
2310,Iris-setosa,4.947812481499912,2.238617012834647,1.7057124960094099,0.29356334944799606
2311,Iris-setosa,5.522214033248796,3.959699072331042,1.4864618898626112,0.0584969458279575
2312,Iris-setosa,4.848059721246257,3.6653255996252896,1.477939780689984,0.2208507970291732
2313,Iris-setosa,5.09946504432618,3.4991903357049345,1.401926940055196,0.3738595159812461
2314,Iris-setosa,5.469859211803503,3.6583927234412,1.468621856562374,0.16790064182478565
2315,Iris-setosa,5.21742184140783,3.895096208450904,1.431514738355353,0.3251390492078137
2316,Iris-setosa,5.212780650605471,3.266374601132417,1.5149307885795622,0.22403451747598546
2317,Iris-setosa,5.243713264606711,3.574427062106924,1.6751293912866236,0.3317580535831671
2318,Iris-setosa,5.37487900566822,4.042014142486156,1.3673912094455385,0.22204760740137422
2319,Iris-setosa,5.222916147035129,3.4725192641472393,1.4963427075668352,0.36591275406971463
2320,Iris-setosa,5.334296054434062,3.510097777951212,1.313880771663294,0.22134287461088106
2321,Iris-setosa,5.090344171096379,3.42838938756641,1.6597772405561688,0.2644233882999605
2322,Iris-setosa,4.977230395819423,3.7736006018316846,1.33087371086403,0.02360130420999737
2323,Iris-setosa,4.446373487578182,3.445065304628457,1.1429376474635649,0.1490113532231243
2324,Iris-setosa,4.6855729847760195,3.2744977679073832,1.3802093826647168,0.09704185338311741
2325,Iris-setosa,5.047603605329151,3.528916759879009,1.816257400914259,0.3686895387027448
2326,Iris-setosa,4.736116147264665,3.236705450015034,1.6862273453885315,0.47367238493801134
2327,Iris-setosa,4.929814059935046,3.008835398562921,1.3453189051821084,0.365137239564744
2328,Iris-setosa,5.533357034775806,3.8880695161362087,1.2620040445114509,0.1722065168612675
2329,Iris-setosa,4.783859033653461,3.3864497345302214,1.7211833631471496,0.14487189534816303
2330,Iris-setosa,5.399029071403341,3.0486790558752865,1.4953671277654947,0.0002594313365678613
2331,Iris-setosa,5.409962973576998,3.329526983258506,1.4613808434729296,0.19605564547670118
2332,Iris-setosa,5.524967216536464,3.40112949401598,1.115502495569216,0.28969698127478927
2333,Iris-setosa,5.061525530945252,2.752442866182692,1.650993151990814,0.16696665978595537
2334,Iris-setosa,4.5341807341156555,3.575113360013343,1.71247997565068,0.30022370351756905
2335,Iris-setosa,4.590538938044576,3.098585463165051,1.37634883795067,0.3179653809608735
2336,Iris-setosa,4.826669110798549,2.903434273487853,1.3294202544531808,0.30681265101645055
2337,Iris-setosa,4.791990720838997,3.555493831085431,1.1740521197207232,0.29153094032459775
2338,Iris-setosa,5.142476729462318,3.2609988343209007,1.228893652794592,0.12698939336815246
2339,Iris-setosa,4.951204271717599,3.55950016053475,1.230273081396838,0.19044311869803596
2340,Iris-setosa,4.587531362722393,3.806170844949881,1.3159981282940525,0.33835400817214
2341,Iris-setosa,5.237762792158826,3.830567374885221,1.2251096137678665,0.30066864094137363
2342,Iris-setosa,5.177057926698565,3.8291689437351004,1.2220523155014054,0.2544645578128318
2343,Iris-setosa,4.548151732771155,2.8827745298337675,1.4052522027041117,0.31580597432266366
2344,Iris-setosa,4.984632504334559,3.8069387884124843,1.4035179228227466,0.1503587110224066
2345,Iris-setosa,5.465257276383862,3.5312263744172556,1.2690538236328353,0.33880226626772514
2346,Iris-setosa,4.6046592129608594,3.3372011172047835,1.4611405552750039,0.14447993223954023
2347,Iris-setosa,4.302630092842488,3.3962556007630176,1.4270084653509891,0.30288625500534694
2348,Iris-setosa,4.908047234485827,3.295011359835769,1.853946825693945,0.12066786036446434
2349,Iris-setosa,5.086840842377998,3.720781084786535,1.7079798798798347,0.1423490274116036
2350,Iris-setosa,5.562028668693577,3.3456132997024537,1.363010390092279,0.33117701603641764
2351,Iris-setosa,4.978412591416786,2.9093005006324915,1.6517334427442312,0.2618250050910051
2352,Iris-setosa,4.444024781569537,4.008732112686343,1.6080839499482387,0.37245753015716176
2353,Iris-setosa,4.878690761910903,4.028616058282262,1.3264737062147949,0.20797950797928763
2354,Iris-setosa,5.175088867891234,3.371981026254316,1.3337474498568629,0.05271376497575797
2355,Iris-setosa,5.073218118938739,2.699655937305938,1.4827962727358792,0.2395485892597722
2356,Iris-setosa,5.21196440973501,3.159652758722733,1.4362838413669647,0.23471526455944403
2357,Iris-setosa,4.224088666532888,2.907922799679174,1.2350617519836466,0.14213357579684235
2358,Iris-setosa,5.60700866936663,3.22525164711473,1.2589187200469942,0.11095403208384011
2359,Iris-setosa,4.844351445735457,3.016964365202318,1.3005884139074182,0.26855487171066306
2360,Iris-setosa,5.064597124288078,3.1742419223711007,1.582175339044506,0.24053292966304435
2361,Iris-setosa,4.6377519565734575,3.4720282048857434,1.3515244751152788,-0.07253849146595567
2362,Iris-setosa,4.351105295036082,2.9544080432696322,1.5230471377735082,0.2022194624776609
2363,Iris-setosa,5.829107118689029,2.4063138585010426,1.3958586963114865,0.3057332834490233
2364,Iris-setosa,5.215220840192979,2.8359012980867764,1.698490213256981,0.010102244648700326
2365,Iris-setosa,4.914137010674724,2.697234953003809,1.457332487299462,0.24527143568642576
2366,Iris-setosa,5.410686776510184,3.189558715031588,1.5275869761759358,0.2021472987490575
2367,Iris-setosa,4.860486034353044,3.670311011670863,1.3507931090473841,0.4503333468180232
2368,Iris-setosa,5.74297353859941,2.9428941870018637,1.4658232780024902,0.10689560065690984
2369,Iris-setosa,5.150980689930654,3.641590620962677,1.16350441698471,0.21935577074687646
2370,Iris-setosa,5.735371028413886,3.670030984140199,1.5705107707785484,0.10435951647919126
2371,Iris-setosa,5.0952955671796465,3.3830486617153444,1.263688507050597,0.2467927981246275
2372,Iris-setosa,5.004666667640776,2.834919169042479,1.560675564709875,0.06918413084647251
2373,Iris-setosa,4.908924064640223,3.4467587065257335,1.4679814892607388,0.0857194760841401
2374,Iris-setosa,5.0555795591046655,3.30366818712313,1.2661325643468433,0.1424283935702665
2375,Iris-setosa,4.2981292590765605,3.4782985919799048,1.449188144778479,0.3951880118792148
2376,Iris-setosa,4.957882176682364,3.38085908323019,1.766452208875973,0.31179389761115184
2377,Iris-setosa,4.83993439155135,3.7814035429132278,1.411110317087852,0.3797028164881791
2378,Iris-setosa,5.138945111837089,3.071227097049443,1.552666949277094,0.224857984355918
2379,Iris-setosa,4.814045789105178,3.3234327572063918,1.6226873317387778,0.1950428081481618
2380,Iris-setosa,5.522837109302861,3.142319136222681,1.519782002229202,0.214867382000847
2381,Iris-setosa,5.259056704079801,4.283717688997385,1.5955240337886565,0.2473862926283096
2382,Iris-setosa,4.744393259806903,3.3915741486835707,1.4074517299703824,0.027545000879992565
2383,Iris-setosa,4.675254210191816,3.4470406579385133,1.6383425933852225,0.05494433711505728
2384,Iris-setosa,5.087797514507183,2.3827949988547585,1.7127348771105597,0.22516079140803946
2385,Iris-setosa,4.845300051320858,3.8482738627841364,1.838688155095558,0.37255656975800655
2386,Iris-setosa,5.317440729384599,3.2135867928505326,1.6943480365423917,0.24032667793744128
2387,Iris-setosa,4.854669288105014,3.648633313710126,1.6955655710838358,0.2800671162801345
2388,Iris-setosa,5.304040874679258,4.2176203460600075,1.0441721126528405,0.23235732394098613
2389,Iris-setosa,5.226689114909201,3.0901995063519663,1.4562352094919981,0.2825703716878263
2390,Iris-setosa,4.95430120891266,2.5432927359684605,1.339717400098119,0.09458798997025458
2391,Iris-setosa,5.270626411736998,3.267261903318561,1.306072378152629,0.07044315641567578
2392,Iris-setosa,4.8339787475084925,3.7544106174086616,1.4649947725292354,0.3059226546195221
2393,Iris-setosa,5.430420566949251,3.7743288804636506,1.7133729789524472,0.2357388669348112
2394,Iris-setosa,5.008302311234157,3.490747619242606,1.285039534869095,0.2168048602813683
2395,Iris-setosa,4.724193491829417,4.209303100338378,1.3723080960155294,0.3686711665476514
2396,Iris-setosa,4.025962222752019,3.8700377707007716,1.4710324128506755,0.13315582280216298
2397,Iris-setosa,4.6507521464098796,3.4275051705294595,1.4381693109512137,0.22109844224138786
2398,Iris-setosa,5.2517970150282185,3.277045788392611,1.4815938937218271,0.0860154273845555
2399,Iris-setosa,5.010991807442948,3.2767691945161874,1.1399066070008417,0.2927347790639595
2400,Iris-setosa,5.125358970212543,3.321676176390333,1.766399204789141,0.4222156679817985
2401,Iris-setosa,5.159407823664123,3.4279150250618295,1.7908113099176917,0.3049427269761451
2402,Iris-setosa,5.576956237754089,3.1479828446320393,1.7073871976460893,0.317067654813089
2403,Iris-setosa,4.841147287613999,3.2191302403859328,1.3284985096156676,0.11115093166206141
2404,Iris-setosa,5.526424104182259,3.646876452663265,1.6644915631478105,0.31738306794833276
2405,Iris-setosa,4.898429528686678,3.418688632104659,1.296602809995763,0.1396855981827736
2406,Iris-setosa,5.0176148855936935,3.363610603080087,1.3625501121483323,0.17215977336367644
2407,Iris-setosa,4.740554979881431,3.041783597779932,1.5909239144469502,0.46378887331578655
2408,Iris-setosa,5.494248157414623,3.4580113640239767,1.3158048318534716,0.3846745151605235
2409,Iris-setosa,4.716094192349197,3.0258685229223072,1.4425952792374308,0.22538226085699392
2410,Iris-setosa,4.615962438817772,2.683558281495008,1.5261484375103271,0.310664246746888
2411,Iris-setosa,4.899155969602381,3.182072648475071,1.3931217380821836,0.2874154365906708
2412,Iris-setosa,4.701514238322708,3.29259383638154,1.6255424772526497,0.07032998788120853
2413,Iris-setosa,5.0661588163449425,3.1602136893009747,1.5778188462431908,0.2493015368452602
2414,Iris-setosa,5.692364363874176,3.2627975941503395,1.5411781835582246,-0.014078488495558789
2415,Iris-setosa,4.276627047650869,3.4585253070867292,1.37112374062623,0.22723485011391495
2416,Iris-setosa,4.7504381244522484,3.3095834850247017,1.8110003858540225,0.13664499792662216
2417,Iris-setosa,4.8528672328248605,3.430658236598641,1.550872489352669,0.19827915705583685
2418,Iris-setosa,5.552636862269406,3.442901623782454,1.7490419863811035,0.24294915228041067
2419,Iris-setosa,5.869101217049644,3.693293747464904,1.612516580620156,0.04153203674034012
2420,Iris-setosa,5.022381867653055,3.8314078438955246,1.5757460715528437,0.08961357758860816
2421,Iris-setosa,5.022605105178681,3.72580255851427,1.1506400416542524,0.28074417214858716
2422,Iris-setosa,4.985075844101208,4.113684763581041,1.6332505026726698,0.32306394558638707
2423,Iris-setosa,5.111725419622096,3.3175570567713346,1.3843333270909723,0.1878866951172922
2424,Iris-setosa,5.286201849272076,3.307870568761729,1.3757468429205806,0.17931683738071338
2425,Iris-setosa,5.195979464136368,3.4576962817936123,1.723282098825154,0.09829524847278334
2426,Iris-setosa,4.989546200054021,3.281653706197799,1.328363714564354,0.34104230619965015
2427,Iris-setosa,6.212780977470049,3.050581894099997,1.2755406694055638,0.20310028186543758
2428,Iris-setosa,5.137198095785244,3.3503417980308203,1.457225875788635,0.2932081634556075
2429,Iris-setosa,4.723095652301561,3.228696937466676,1.3405404378896324,0.41205093226224965
2430,Iris-setosa,4.620523373215431,3.1820970303623497,1.5508770599895416,0.39141627727001493
2431,Iris-setosa,5.193884631231188,3.557159325346524,1.4791374584014858,0.18617434853857173
2432,Iris-setosa,5.11911695122406,3.6794001598575052,1.0869813698092379,0.28180438971402055
2433,Iris-setosa,5.563130338757795,3.659312614482848,1.4367542289052804,0.19985569495973574
2434,Iris-setosa,5.2959764820757895,3.156789959260968,1.7038742619205878,0.13534033155825848
2435,Iris-setosa,4.8037177015308155,2.7162845037474956,1.2239571448016493,0.29824390222966085
2436,Iris-setosa,4.570804610725177,3.2624782337026534,1.531475699032093,0.168282738611382
2437,Iris-setosa,5.300710260235092,3.5355138341439374,1.39478601048893,0.3976961780320809
2438,Iris-setosa,4.522352495142375,3.7101298957020767,1.7031614902020455,0.16032769529756835
2439,Iris-setosa,4.819142923267999,3.1453134762699495,1.4349279634131498,0.3512886307527127
2440,Iris-setosa,5.620429301041614,3.042710578069287,1.3173778171039796,0.30660084746460103
2441,Iris-setosa,5.091593651804296,3.297088175904325,1.7337838033163604,0.2783698874990774
2442,Iris-setosa,4.981432410563806,3.905778909262287,1.3788403619000522,0.42655978345536194
2443,Iris-setosa,5.171658261857726,3.7324530864199557,1.468741948454258,0.2855078157978982
2444,Iris-setosa,5.156727461432818,3.9028707131230678,1.589785144910675,0.0893850481365186
2445,Iris-setosa,4.2589077025811735,3.450854544905648,1.4827479790440763,0.09554623125618195
2446,Iris-setosa,5.05678955430301,3.5642766747515138,1.5022706629423352,0.11242525460049424
2447,Iris-setosa,5.311088956349954,3.6949668542671477,1.640558667833069,0.2857185625994117
2448,Iris-setosa,5.1283760698754275,3.559326085788251,1.2594697472598642,0.25812134946897053
2449,Iris-setosa,5.438795919735347,3.542088144563858,1.3313831714901,0.21110580786389002
2450,Iris-setosa,4.579477089670464,2.99961470264559,1.595173936757504,0.23565871983265552
2451,Iris-setosa,4.962764231058386,4.327414118863364,1.5879958147847424,-0.003856425941484082
2452,Iris-setosa,5.000014074885693,3.293034803961999,1.3649818610553035,0.23909699246138794
2453,Iris-setosa,5.108110518591108,3.3975597493917684,1.293699488156463,0.21513975728396953
2454,Iris-setosa,5.301447336592412,3.317798201877269,1.4497396876257223,0.2806593534293
2455,Iris-setosa,5.36731781597014,3.117272041160393,1.2675746161142847,0.3653410728488664
2456,Iris-setosa,5.461375726337871,4.118837229292394,1.3169728877982285,0.3266599994570528
2457,Iris-setosa,4.630683124239715,4.020088817909496,1.444220402224579,0.20671688918101275
2458,Iris-setosa,4.938881678434626,4.05432630913104,1.345349795641165,0.33907026329020007
2459,Iris-setosa,5.030631437195244,3.4420584237697778,1.4586397715603125,0.21094281283854577
2460,Iris-setosa,5.329607611079006,3.7280534286280465,1.5830089953039694,0.19382638896344717
2461,Iris-setosa,5.166216953280563,3.4890317915638915,1.6731976484768945,0.3375331039232912
2462,Iris-setosa,5.166619121613485,3.085549027230739,1.3730892559274335,0.19712062546977385
2463,Iris-setosa,4.97016070003989,3.4656936711698267,1.6055210568720122,0.27134931513187094
2464,Iris-setosa,5.681258275862778,3.6569783410991756,1.3769135979248557,0.17300990617579604
2465,Iris-setosa,5.0909512398033,3.579989508369353,1.4782675816602042,0.10639284146120795
2466,Iris-setosa,4.8101720683415055,3.002750555462333,1.363899892006491,0.1648192065448073
2467,Iris-setosa,5.057596425744112,3.557871222579705,1.3687704772717308,0.018524801967265025
2468,Iris-setosa,4.914093526110999,3.8325879488962005,1.6405831098124999,0.3259533314903077
2469,Iris-setosa,4.851588157551259,3.090642429655757,1.6150026654779226,0.2846803449033921
2470,Iris-setosa,5.218168877307734,4.104743098006143,1.6389011683402026,0.22730772335498306
2471,Iris-setosa,4.778992127843747,3.4838631280364822,1.7059947875697643,0.24019689360046287
2472,Iris-setosa,4.477572061751778,3.443018634566729,1.5994898020461061,0.15762493306397712
2473,Iris-setosa,5.146295202033355,3.51098283096369,1.4612121178462036,0.15281589708904697
2474,Iris-setosa,4.846875131113967,3.405801542635227,1.3172312039559075,0.13831958197349187
2475,Iris-setosa,4.853953478194763,3.0812711453350454,1.5826214998367725,0.3737757702943696
2476,Iris-setosa,5.60079892888302,3.6848258277761827,1.4537732587684242,0.3258994002093456
2477,Iris-setosa,4.956319158429106,3.6204067446588337,1.3837480764436518,0.17342920742599
2478,Iris-setosa,5.4711897196082,3.863984560356521,1.3837154705019603,0.1717180309231725
2479,Iris-setosa,4.934555264685972,3.702548624219148,1.553874116497067,0.22072482524480577
2480,Iris-setosa,4.473329820402731,3.5877828169210684,1.5742147980936159,0.2308114794418153
2481,Iris-setosa,4.94140293754993,3.13948883197815,1.1216192375323453,0.3298500399617841
2482,Iris-setosa,5.120342627695992,3.6317067766269147,1.585354493359322,0.37397050464483195
2483,Iris-setosa,5.333377230850759,3.4352133497744797,1.719677080490481,0.42769110595423077
2484,Iris-setosa,5.528641757002433,3.3473249508289844,1.1519432469174395,0.31609025668584917
2485,Iris-setosa,4.945278945788803,3.215582795116891,1.466456023978695,0.280276447890072
2486,Iris-setosa,5.328072107083703,3.323025941028323,1.671358757873448,0.39156229508306273
2487,Iris-setosa,4.902973906202376,3.7760845673570382,1.5571987212743306,0.22465925732784367
2488,Iris-setosa,5.52795711960543,3.6648032490836036,1.4302448371003105,0.21952606527677254
2489,Iris-setosa,4.997338135495097,3.219555288897182,1.5718254509023188,0.22861888256986426
2490,Iris-setosa,5.127197134787601,3.8286690838743698,1.294804764716646,0.3865810837222359
2491,Iris-setosa,5.021848375345289,3.56545865717155,1.1279850589078135,0.17593504616122618
2492,Iris-setosa,5.379190988061358,3.377044902525669,1.2396600331084482,0.06460444790917538
2493,Iris-setosa,4.57249176813049,3.9046006438001384,1.2163300352291593,0.13187427226339515
2494,Iris-setosa,5.739475628315862,3.383051345518536,1.7043983795191182,0.19856633519159206
2495,Iris-setosa,4.519607172068559,3.6680099237212507,1.732646200290798,0.1864002307109409
2496,Iris-setosa,5.2577186662387145,3.4183527142556644,1.9660020978158204,0.3043256094856319
2497,Iris-setosa,4.920419812221121,2.8514060669620505,1.5830423224105514,0.23581170088057526
2498,Iris-setosa,4.873263194824893,3.1970350074021803,1.5205295856358922,0.3769616778642417
2499,Iris-setosa,4.74650811991986,4.297081984638147,1.427909304176182,0.33178093820650145
2500,Iris-setosa,5.115430216426255,3.7759395045216078,1.3267888043126335,0.27460883232827565
2501,Iris-setosa,4.266500331467343,3.7375934003066154,1.6424205765502475,0.23323303200551798
2502,Iris-setosa,4.56271714174354,3.848523850544151,1.9049314377143274,0.24793022813676485
2503,Iris-setosa,5.066632528358975,3.228792694792097,1.5212462579638344,0.26491386508176407
2504,Iris-setosa,5.118735281950653,3.8363659177822926,1.5634627103508443,0.2878994755583992
2505,Iris-setosa,5.488356001600067,3.483005088860127,1.4359504706921737,0.3651796803325089
2506,Iris-setosa,5.393873862544028,3.723308009592116,1.2733018084405283,0.09719657739653165
2507,Iris-setosa,4.68935283423419,3.3401314603213454,1.1575302901122602,0.3415681578593717
2508,Iris-setosa,4.631255050580787,3.284984829030121,1.6100422976852957,0.20588882015901305
2509,Iris-setosa,4.147002356533939,3.651932033568123,1.568581867020422,0.009085042548066413
2510,Iris-setosa,5.165162882484735,3.7339328335664956,1.5829516234534526,0.13769919045007128
2511,Iris-setosa,5.363343254527355,3.8293498552565723,1.4840343558716236,0.23530749607002097
2512,Iris-setosa,4.962733835705693,2.846627097381341,1.4186095667872953,0.24529339939162198
2513,Iris-setosa,5.408640676096027,3.4827784368764245,1.583558289021256,0.20855172354846271
2514,Iris-setosa,5.037160891994736,3.390146792295941,1.5950911181222223,0.19906340911923268
2515,Iris-setosa,4.635922853690274,2.9291073892968935,1.5497803462080375,0.328360638492606
2516,Iris-setosa,4.677834224791637,3.6889681143907755,1.8080866789225498,0.2102504590211288
2517,Iris-setosa,5.565895939739752,3.8697807799295867,1.547406527868777,0.45889817335920136
2518,Iris-setosa,4.47365242288849,3.3279908589922473,1.4753119259116276,0.20413143588591676
2519,Iris-setosa,4.679982179781133,3.0789296753292277,1.9467872190847724,0.20248298959071018
2520,Iris-setosa,5.04609025012542,3.1941442830942552,1.3598826734296758,0.4134923739441124
2521,Iris-setosa,5.0759094243606135,3.249262394233993,1.3704750222918909,0.284037372301753
2522,Iris-setosa,4.807603023249089,3.5678397479283124,1.5245632163773848,0.14973034570043886
2523,Iris-setosa,5.150066509225356,2.885752773424384,1.4487674282048602,0.16804178973103145
2524,Iris-setosa,4.906777689420937,3.9477343731282937,1.2832143569368286,0.19570172036904426
2525,Iris-setosa,5.357883611931687,3.6216064766112157,1.6736680991007613,0.19489284398798834
2526,Iris-setosa,5.319495879649796,3.3445843611737094,1.2660645792399352,0.27580239905210263
2527,Iris-setosa,5.073154647861757,3.480830443777845,1.3059767704488634,0.2813740565663548
2528,Iris-setosa,5.025649111460969,2.7994379106027383,1.4303553425996527,0.23800793180619326
2529,Iris-setosa,5.301465977431877,3.3508329344795653,1.407005878305466,0.17918101061738267
2530,Iris-setosa,4.942326004854956,3.7204823522979544,1.3030668868871211,0.3277371516201265
2531,Iris-setosa,4.42865346628391,3.6479406354817354,1.4883586509973423,0.2853989395177929
2532,Iris-setosa,5.171687723576049,3.4201582573576355,1.2899896992619497,0.22514666152938573
2533,Iris-setosa,4.904969600357363,3.0282731614968745,1.529649473850681,0.3911616355899705
2534,Iris-setosa,4.982332286477606,3.451786737434153,1.3346008353606615,0.5014018703824425
2535,Iris-setosa,4.577315254182531,3.5159524331263095,1.3589384015830415,0.18664947060228854
2536,Iris-setosa,4.521937030694201,3.065426911835609,1.1746081440119334,0.2952517101943134
2537,Iris-setosa,4.759938348444724,3.0544116570839925,1.6972513816389867,0.3037717785661502
2538,Iris-setosa,5.200600516290856,3.174312285622242,1.540271646251564,0.3446281278797311
2539,Iris-setosa,5.506773436854836,2.6787244819567846,1.3501574010475932,0.2437138301398969
2540,Iris-setosa,4.667368632913026,3.0182227110444444,1.0518112860004676,0.2551381360370744
2541,Iris-setosa,4.637480665187608,4.234810366169982,1.383631533233408,0.3786143282524802
